customer_id,plan_type,country,company_size,days_active_last_30,last_login_days_ago,features_used,team_members_added,support_tickets,billing_issues,subscription_age_months,emails_opened_last_30,training_completed,monthly_fee,signup_date,churned
CUST-1790,Starter,US,Medium,30,8,8,0,1,1,20,6,0,29,2025-11-29,0
CUST-1791,Free,Nigeria,Small,28,9,7,7,1,0,17,6,0,0,2025-09-19,0
CUST-1792,Pro,Germany,Small,29,28,2,15,5,0,3,11,1,79,2025-11-04,1
CUST-1793,Starter,Nigeria,Small,12,5,1,17,5,0,36,1,1,29,2024-04-12,0
CUST-1794,Pro,Nigeria,Small,30,16,7,8,1,0,26,8,0,79,2025-06-02,0
CUST-1795,Free,Germany,Small,1,27,1,11,4,0,10,5,0,0,2024-12-27,1
CUST-1796,Free,Germany,Medium,6,24,6,18,4,1,34,1,1,0,2025-11-14,1
CUST-1797,Pro,UK,Small,14,5,10,17,3,0,14,0,0,79,2024-09-12,0
CUST-1798,Free,Nigeria,Medium,24,3,10,4,2,0,8,10,1,0,2024-09-03,0
CUST-1799,Free,Canada,Medium,10,29,8,1,5,0,27,0,1,0,2024-07-10,0
CUST-1800,Free,Nigeria,Large,1,19,7,6,2,1,10,0,1,0,2025-09-17,1
CUST-1801,Enterprise,Nigeria,Small,6,2,4,9,5,1,15,3,1,249,2025-06-18,0
CUST-1802,Pro,Germany,Small,3,22,1,14,3,0,22,3,1,79,2024-11-09,1
CUST-1803,Starter,Nigeria,Large,10,18,1,6,1,1,31,13,0,29,2024-10-02,1
CUST-1804,Starter,Nigeria,Medium,28,17,4,4,2,0,2,11,1,29,2025-01-07,0
CUST-1805,Starter,Canada,Small,1,25,5,14,5,1,31,8,0,29,2025-03-19,1
CUST-1806,Pro,Germany,Small,28,23,7,19,2,0,14,12,1,79,2025-10-09,0
CUST-1807,Pro,Nigeria,Small,15,3,4,19,1,0,10,11,0,79,2024-07-13,0
CUST-1808,Free,US,Medium,6,7,10,14,0,0,30,11,1,0,2024-09-14,0
CUST-1809,Free,UK,Medium,12,16,1,9,5,0,36,15,0,0,2025-08-04,1
CUST-1810,Free,Canada,Small,4,30,10,13,0,0,15,0,0,0,2024-12-25,1
CUST-1811,Pro,Nigeria,Medium,16,4,7,9,3,0,14,2,1,79,2025-07-01,1
CUST-1812,Pro,US,Medium,20,12,2,16,4,0,31,2,1,79,2024-04-17,0
CUST-1813,Starter,Nigeria,Small,11,24,2,20,2,1,29,7,1,29,2024-01-24,1
CUST-1814,Free,Nigeria,Medium,27,0,8,13,5,0,27,1,0,0,2025-10-13,0
CUST-1815,Free,Germany,Medium,18,26,10,1,2,0,21,5,0,0,2025-04-09,0
CUST-1816,Enterprise,Germany,Small,6,12,10,15,3,0,9,10,1,249,2024-01-22,0
CUST-1817,Starter,Germany,Large,5,3,10,12,3,1,20,3,0,29,2025-05-16,1
CUST-1818,Pro,US,Small,7,21,5,8,2,1,35,12,1,79,2025-05-15,0
CUST-1819,Pro,Nigeria,Small,12,25,10,6,5,0,15,9,1,79,2025-08-15,0
CUST-1820,Starter,UK,Small,4,23,2,15,1,0,24,5,1,29,2025-02-10,1
CUST-1821,Free,Canada,Small,1,13,5,9,1,0,16,12,1,0,2024-11-25,1
CUST-1822,Free,Germany,Small,8,2,8,8,4,0,36,4,1,0,2024-10-12,0
CUST-1823,Pro,Germany,Small,29,4,6,6,2,0,11,11,1,79,2024-05-26,0
CUST-1824,Pro,Nigeria,Medium,10,6,3,15,2,1,8,8,0,79,2025-01-18,0
CUST-1825,Pro,Nigeria,Small,23,0,8,8,5,0,3,8,0,79,2024-01-11,0
CUST-1826,Starter,US,Medium,5,30,9,16,2,0,19,0,1,29,2024-10-02,0
CUST-1827,Free,US,Small,28,22,5,19,5,0,3,2,0,0,2025-07-21,0
CUST-1828,Enterprise,Germany,Large,25,28,2,6,2,0,36,0,0,249,2025-11-15,0
CUST-1829,Pro,Nigeria,Medium,6,11,2,10,3,0,25,5,1,79,2024-10-29,0
CUST-1830,Starter,UK,Small,24,10,7,7,0,0,36,15,1,29,2024-07-22,0
CUST-1831,Enterprise,Canada,Medium,6,23,1,6,2,0,11,11,1,249,2024-12-10,0
CUST-1832,Pro,Nigeria,Small,18,7,10,18,0,0,16,15,1,79,2024-09-22,0
CUST-1833,Starter,Nigeria,Medium,5,24,2,19,1,0,17,2,0,29,2024-01-22,1
CUST-1834,Pro,US,Small,10,5,10,11,4,0,24,13,1,79,2025-06-19,0
CUST-1835,Pro,Canada,Medium,28,27,4,6,1,1,17,0,0,79,2024-04-05,0
CUST-1836,Pro,Germany,Medium,10,21,1,7,2,0,20,5,1,79,2025-03-20,1
CUST-1837,Free,Nigeria,Small,6,1,4,6,5,0,22,15,1,0,2024-09-19,0
CUST-1838,Starter,Germany,Small,1,18,10,5,1,0,6,4,1,29,2025-08-06,0
CUST-1839,Enterprise,Nigeria,Medium,18,19,5,8,3,0,7,11,1,249,2025-01-17,0
CUST-1840,Free,Germany,Small,3,19,9,12,0,0,14,11,1,0,2025-07-03,0
CUST-1841,Starter,Canada,Small,25,23,1,6,5,0,11,7,1,29,2025-01-26,0
CUST-1842,Starter,US,Small,5,13,5,7,5,0,12,13,0,29,2025-08-23,0
CUST-1843,Starter,Canada,Small,16,0,2,16,2,0,5,1,1,29,2025-06-23,0
CUST-1844,Pro,UK,Large,24,9,9,16,3,0,5,7,1,79,2024-04-01,0
CUST-1845,Enterprise,US,Small,4,15,6,15,0,1,20,11,1,249,2025-07-19,0
CUST-1846,Free,Canada,Small,28,29,2,1,3,0,15,4,1,0,2024-06-07,1
CUST-1847,Free,UK,Medium,27,3,3,7,1,1,26,15,1,0,2024-08-15,1
CUST-1848,Free,Nigeria,Medium,29,26,8,16,2,0,33,7,0,0,2025-04-17,1
CUST-1849,Pro,Nigeria,Small,6,27,1,12,5,0,30,11,0,79,2025-01-06,1
CUST-1850,Pro,Germany,Small,8,28,3,17,5,0,24,15,1,79,2025-01-10,1
CUST-1851,Starter,US,Large,24,10,10,9,1,0,23,9,1,29,2025-07-06,0
CUST-1852,Pro,Nigeria,Medium,0,15,1,1,5,0,9,3,0,79,2024-02-06,0
CUST-1853,Pro,US,Small,30,26,8,1,4,0,3,14,1,79,2025-09-28,0
CUST-1854,Pro,Nigeria,Small,0,19,1,13,2,0,36,3,1,79,2025-11-21,0
CUST-1855,Enterprise,Germany,Small,18,0,5,15,1,0,7,9,1,249,2024-02-06,0
CUST-1856,Starter,Canada,Small,5,15,4,6,2,1,22,14,0,29,2024-04-10,1
CUST-1857,Pro,Germany,Small,17,18,7,20,0,0,14,14,1,79,2025-06-26,0
CUST-1858,Starter,UK,Large,9,20,5,20,2,0,29,3,1,29,2024-07-08,0
CUST-1859,Pro,Nigeria,Small,27,21,8,11,2,0,16,15,1,79,2025-05-26,0
CUST-1860,Pro,UK,Medium,10,8,1,13,0,1,34,13,0,79,2025-10-19,0
CUST-1861,Pro,UK,Small,0,8,5,3,1,0,10,10,0,79,2024-03-30,0
CUST-1862,Pro,US,Medium,0,8,4,3,2,1,7,14,0,79,2024-01-06,0
CUST-1863,Free,Nigeria,Medium,12,26,3,17,3,0,25,5,1,0,2024-05-18,0
CUST-1864,Starter,UK,Small,4,16,5,2,2,0,27,3,0,29,2024-04-04,0
CUST-1865,Enterprise,Canada,Small,19,11,10,0,1,0,15,8,1,249,2025-09-22,0
CUST-1866,Enterprise,UK,Small,0,24,3,16,5,0,32,8,0,249,2025-09-23,1
CUST-1867,Free,Canada,Large,19,12,8,6,0,1,28,2,0,0,2025-01-20,0
CUST-1868,Free,US,Large,2,7,3,15,5,0,9,6,0,0,2024-05-02,0
CUST-1869,Free,UK,Small,17,15,1,4,1,1,7,11,1,0,2024-10-11,0
CUST-1870,Pro,Germany,Small,8,17,9,18,4,0,16,4,1,79,2024-12-31,1
CUST-1871,Pro,US,Small,13,28,9,6,5,0,26,14,1,79,2025-11-21,1
CUST-1872,Free,Canada,Medium,30,26,6,13,2,0,35,11,1,0,2025-05-04,0
CUST-1873,Starter,US,Small,26,0,10,1,2,0,17,8,0,29,2024-11-20,0
CUST-1874,Pro,UK,Small,16,0,1,2,0,0,23,1,1,79,2025-02-10,0
CUST-1875,Pro,Nigeria,Small,22,11,8,16,2,0,8,2,1,79,2025-06-02,0
CUST-1876,Starter,Nigeria,Small,13,5,2,15,3,0,2,9,1,29,2025-09-30,1
CUST-1877,Starter,Canada,Medium,28,8,9,7,3,0,31,4,0,29,2024-03-17,0
CUST-1878,Starter,Canada,Small,3,22,8,17,5,0,32,11,1,29,2024-08-21,0
CUST-1879,Starter,Nigeria,Medium,4,4,3,14,1,0,29,15,0,29,2025-08-08,0
CUST-1880,Starter,Canada,Small,25,26,5,6,0,0,3,4,0,29,2025-04-28,1
CUST-1881,Pro,US,Small,20,15,9,8,4,0,8,9,0,79,2025-04-08,1
CUST-1882,Pro,Germany,Medium,16,17,1,5,5,0,2,11,0,79,2024-09-27,1
CUST-1883,Pro,Germany,Large,21,16,9,17,1,1,31,14,1,79,2025-04-11,1
CUST-1884,Pro,US,Medium,28,17,4,17,0,0,20,13,1,79,2025-04-13,0
CUST-1885,Free,Germany,Small,24,0,4,13,0,0,29,13,1,0,2025-09-23,0
CUST-1886,Starter,UK,Small,1,18,4,13,5,0,17,6,0,29,2025-06-30,0
CUST-1887,Free,US,Large,22,21,10,13,1,0,10,12,0,0,2024-09-26,0
CUST-1888,Free,Canada,Small,21,28,9,3,1,0,22,15,1,0,2025-08-27,0
CUST-1889,Pro,US,Small,4,7,6,3,2,0,6,13,1,79,2025-01-12,1
CUST-1890,Enterprise,Nigeria,Large,3,2,8,14,4,0,34,7,0,249,2024-06-25,0
CUST-1891,Free,Canada,Medium,3,25,4,14,3,0,31,7,1,0,2024-09-30,1
CUST-1892,Starter,Nigeria,Large,5,24,3,17,2,0,12,13,0,29,2025-11-21,1
CUST-1893,Pro,Canada,Large,19,25,1,13,0,0,12,0,1,79,2025-10-02,1
CUST-1894,Free,Germany,Large,20,4,10,0,4,0,16,13,0,0,2025-09-28,0
CUST-1895,Starter,US,Small,12,22,7,9,4,0,25,0,0,29,2024-01-27,0
CUST-1896,Pro,UK,Small,21,7,4,19,1,0,22,2,0,79,2025-07-29,0
CUST-1897,Pro,Canada,Medium,4,18,8,9,4,0,27,0,0,79,2024-02-29,0
CUST-1898,Free,Canada,Small,22,17,3,9,5,0,24,0,0,0,2024-08-04,1
CUST-1899,Starter,Nigeria,Small,24,17,1,1,4,1,12,9,1,29,2025-11-11,1
CUST-1900,Pro,Germany,Small,25,20,5,7,0,0,18,7,0,79,2025-10-22,1
CUST-1901,Starter,Nigeria,Small,22,30,2,0,5,0,16,15,0,29,2024-09-26,0
CUST-1902,Free,Nigeria,Medium,6,0,3,0,5,0,4,0,0,0,2024-04-25,0
CUST-1903,Pro,Germany,Small,19,14,6,3,2,0,12,8,1,79,2024-09-01,0
CUST-1904,Free,UK,Small,0,17,3,6,4,0,33,1,1,0,2025-10-21,1
CUST-1905,Pro,Nigeria,Small,13,28,3,8,1,0,22,8,1,79,2025-08-26,0
CUST-1906,Free,Nigeria,Medium,23,24,6,15,2,0,18,13,1,0,2024-03-25,1
CUST-1907,Enterprise,Canada,Small,3,6,5,4,1,0,33,6,0,249,2025-08-21,1
CUST-1908,Starter,Germany,Small,16,15,10,1,4,0,27,8,0,29,2025-09-23,0
CUST-1909,Starter,US,Medium,20,30,9,10,2,0,19,2,1,29,2025-03-25,0
CUST-1910,Free,UK,Small,13,15,1,17,4,1,14,0,1,0,2025-06-19,0
CUST-1911,Starter,UK,Small,15,14,3,18,0,0,25,0,1,29,2024-03-29,0
CUST-1912,Pro,Germany,Small,13,5,3,12,2,1,34,10,1,79,2025-07-02,0
CUST-1913,Enterprise,Canada,Small,15,8,6,10,1,0,24,14,1,249,2025-05-21,0
CUST-1914,Starter,Canada,Large,23,6,8,19,0,0,23,9,1,29,2025-02-11,0
CUST-1915,Starter,Germany,Small,19,13,3,18,3,0,5,5,0,29,2024-09-27,1
CUST-1916,Pro,Canada,Medium,28,10,3,16,1,1,36,6,0,79,2025-06-07,0
CUST-1917,Pro,UK,Small,27,20,6,4,4,1,24,8,1,79,2025-05-08,1
CUST-1918,Starter,UK,Small,7,30,8,12,1,0,36,5,0,29,2025-08-29,1
CUST-1919,Starter,US,Medium,23,15,6,19,3,0,5,4,1,29,2025-03-23,1
CUST-1920,Starter,Germany,Small,2,24,10,0,1,0,6,15,1,29,2025-06-26,1
CUST-1921,Pro,Nigeria,Small,24,5,3,9,0,0,36,13,1,79,2024-12-15,0
CUST-1922,Free,Nigeria,Small,18,21,4,7,5,0,4,1,0,0,2024-11-23,1
CUST-1923,Pro,US,Small,0,26,1,7,1,0,10,1,1,79,2024-10-12,1
CUST-1924,Starter,US,Medium,1,15,8,18,2,1,1,7,1,29,2024-02-04,1
CUST-1925,Pro,Canada,Small,14,19,4,5,3,0,21,14,1,79,2025-06-16,0
CUST-1926,Free,US,Large,21,28,6,11,1,0,3,0,0,0,2025-09-14,0
CUST-1927,Starter,US,Medium,27,15,3,6,3,0,31,7,0,29,2025-05-02,0
CUST-1928,Starter,Nigeria,Small,9,11,6,15,5,0,27,10,1,29,2025-05-01,0
CUST-1929,Pro,Canada,Small,17,16,9,8,0,0,17,9,0,79,2024-05-24,0
CUST-1930,Free,US,Small,21,4,9,20,2,0,23,10,1,0,2025-06-07,0
CUST-1931,Starter,US,Medium,13,26,10,9,4,0,13,6,1,29,2024-05-25,0
CUST-1932,Starter,Canada,Small,16,24,3,9,1,0,27,6,0,29,2025-05-17,1
CUST-1933,Starter,Germany,Medium,26,12,3,9,0,1,20,4,1,29,2025-08-26,0
CUST-1934,Pro,Canada,Small,12,7,4,19,3,0,13,2,0,79,2025-09-18,1
CUST-1935,Pro,Nigeria,Medium,0,23,7,15,5,0,24,6,1,79,2025-06-10,0
CUST-1936,Pro,Germany,Small,4,4,3,0,3,0,3,6,0,79,2024-09-28,1
CUST-1937,Starter,UK,Large,25,11,10,16,5,0,10,6,0,29,2025-06-17,0
CUST-1938,Pro,Canada,Small,12,8,8,20,5,0,1,15,0,79,2025-09-21,0
CUST-1939,Starter,Nigeria,Small,26,2,8,13,0,0,13,11,1,29,2024-04-04,0
CUST-1940,Free,Germany,Small,24,2,6,18,1,0,14,14,0,0,2025-03-22,0
CUST-1941,Free,Canada,Small,13,0,4,20,4,1,33,14,0,0,2025-02-18,1
CUST-1942,Starter,US,Large,23,24,5,20,1,0,2,10,1,29,2024-09-13,0
CUST-1943,Pro,Canada,Small,2,21,2,16,2,0,2,1,0,79,2024-09-18,1
CUST-1944,Pro,UK,Small,14,17,6,13,1,1,31,2,1,79,2024-03-27,1
CUST-1945,Pro,Canada,Medium,18,23,3,7,5,0,4,2,1,79,2025-03-11,0
CUST-1946,Starter,Germany,Small,30,11,6,20,5,0,34,3,1,29,2025-07-23,0
CUST-1947,Starter,Germany,Small,16,8,5,20,2,0,19,11,0,29,2024-04-17,1
CUST-1948,Free,Canada,Medium,29,8,2,8,3,1,9,15,0,0,2024-01-19,1
CUST-1949,Starter,Germany,Small,2,17,5,7,5,0,24,8,1,29,2024-12-30,1
CUST-1950,Starter,US,Large,15,17,5,12,2,1,13,9,1,29,2025-10-14,0
CUST-1951,Free,Canada,Small,30,28,9,16,5,0,30,14,0,0,2025-01-13,0
CUST-1952,Free,US,Small,13,6,8,18,4,0,19,15,1,0,2024-06-08,0
CUST-1953,Starter,US,Medium,11,26,7,6,5,0,10,0,1,29,2024-04-09,0
CUST-1954,Pro,Nigeria,Medium,27,3,3,16,0,0,14,14,0,79,2024-09-21,1
CUST-1955,Enterprise,Canada,Small,11,12,10,0,2,0,20,14,1,249,2024-02-18,0
CUST-1956,Enterprise,Germany,Medium,28,16,4,4,1,0,4,11,0,249,2025-11-07,0
CUST-1957,Pro,US,Small,10,23,6,5,2,0,5,6,1,79,2025-02-18,0
CUST-1958,Starter,Nigeria,Small,16,1,3,1,3,0,32,6,1,29,2024-02-28,0
CUST-1959,Pro,Canada,Large,7,13,9,15,5,0,6,10,0,79,2024-07-01,0
CUST-1960,Pro,Canada,Small,16,2,8,4,2,0,14,3,1,79,2025-10-20,0
CUST-1961,Free,UK,Small,20,4,6,4,4,0,6,12,1,0,2025-03-22,0
CUST-1962,Starter,UK,Medium,24,13,4,11,2,0,14,10,1,29,2024-10-27,0
CUST-1963,Pro,US,Large,22,2,7,2,4,0,12,0,0,79,2025-08-30,0
CUST-1964,Starter,UK,Small,19,22,3,15,5,0,27,2,1,29,2025-07-08,0
CUST-1965,Starter,US,Small,10,6,10,5,1,0,26,15,1,29,2024-12-19,0
CUST-1966,Starter,Germany,Medium,24,29,8,14,5,0,12,4,0,29,2024-07-31,0
CUST-1967,Free,US,Large,24,17,1,14,3,0,8,11,0,0,2024-07-07,0
CUST-1968,Starter,UK,Large,1,12,3,15,0,0,10,1,1,29,2025-10-04,1
CUST-1969,Starter,Germany,Small,9,28,5,19,1,1,16,6,1,29,2024-12-12,1
CUST-1970,Free,UK,Small,9,22,5,12,1,0,26,13,0,0,2024-05-16,0
CUST-1971,Free,US,Small,10,26,10,11,0,0,8,9,1,0,2024-01-30,1
CUST-1972,Pro,Nigeria,Medium,27,21,2,9,2,0,29,9,1,79,2024-05-25,1
CUST-1973,Starter,Canada,Medium,5,9,10,13,5,0,20,6,0,29,2025-04-12,0
CUST-1974,Starter,UK,Medium,3,24,8,1,2,0,17,11,0,29,2025-09-08,0
CUST-1975,Starter,US,Large,23,12,5,2,2,0,19,9,1,29,2025-05-17,0
CUST-1976,Enterprise,Germany,Small,11,15,7,8,5,0,17,4,1,249,2024-07-09,0
CUST-1977,Starter,UK,Small,10,8,7,10,3,0,1,14,1,29,2025-04-15,0
CUST-1978,Starter,UK,Small,22,1,5,10,1,0,29,11,0,29,2025-11-20,0
CUST-1979,Pro,Canada,Small,22,22,8,9,4,0,14,15,1,79,2024-12-10,0
CUST-1980,Pro,US,Small,26,4,9,13,0,0,17,9,1,79,2024-01-01,0
CUST-1981,Free,Nigeria,Small,25,28,4,8,1,0,13,14,1,0,2024-04-19,0
CUST-1982,Pro,Germany,Medium,24,21,4,19,2,0,29,5,0,79,2024-03-04,0
CUST-1983,Starter,US,Large,12,16,8,20,0,0,34,0,1,29,2024-02-22,0
CUST-1984,Starter,Germany,Small,4,22,1,9,4,0,27,3,0,29,2024-09-18,0
CUST-1985,Free,UK,Small,5,21,4,8,1,0,33,3,0,0,2025-06-12,1
CUST-1986,Free,Canada,Small,0,3,6,4,1,0,29,10,0,0,2024-10-28,1
CUST-1987,Pro,Canada,Medium,5,16,4,7,3,0,19,7,0,79,2024-08-21,1
CUST-1988,Starter,Nigeria,Medium,17,8,6,10,1,0,24,14,1,29,2024-03-13,0
CUST-1989,Starter,Canada,Medium,21,19,5,0,1,0,14,1,0,29,2024-12-22,0
CUST-1990,Pro,UK,Small,8,1,9,20,4,0,5,0,1,79,2025-08-25,0
CUST-1991,Pro,Nigeria,Small,23,23,10,9,4,0,24,6,1,79,2025-04-28,1
CUST-1992,Free,US,Small,24,17,9,0,0,0,34,5,1,0,2024-01-06,0
CUST-1993,Pro,Canada,Medium,28,20,4,6,2,0,31,4,1,79,2024-05-16,0
CUST-1994,Free,Nigeria,Medium,14,26,4,13,4,0,30,11,1,0,2025-02-07,1
CUST-1995,Pro,UK,Large,25,21,8,4,0,0,9,12,1,79,2025-09-19,0
CUST-1996,Pro,Germany,Small,7,10,10,16,1,0,27,12,1,79,2025-07-08,0
CUST-1997,Enterprise,Germany,Medium,18,12,4,20,0,0,28,12,1,249,2025-07-23,0
CUST-1998,Free,UK,Large,23,7,2,5,0,0,26,7,1,0,2024-07-24,0
CUST-1999,Free,UK,Small,15,26,2,15,0,0,18,10,1,0,2025-02-13,1
CUST-2000,Starter,Germany,Small,5,0,1,10,5,0,36,14,1,29,2025-08-28,0
